begin time,end time,turn,Overlap,Interruption,Successful interruption,turn.holder,speaker,Chinese,Pinyin,English,addressee,arguable.move,issue at stake,substance,whats offered,strategy.detail,strategy,strategy.meaning,option,option.details,target.detail,valence,attitude,explicitness,invocation.signal,trigger,attitude.realisation,graduation.detail,graduation.realisation,engagement.detail,engage.realisation,particle
17:31.1,17:36.6,144,,,,,Wife_H03_AW,我从来..别人说发一天脾气啊或者发脾气啊..我一边发脾气..一边做事还是一样的,Wǒ cónglái.. biérén shuō fā yītiān píqì a huòzhě fā píqì a.. wǒ yībiān fā píqì.. yībiān zuòshì háishì yīyàng de.,I never.. for other people.. they will lose temper for a whole day or make a fuss.. etc.. When I lose my temper.. I still work.,hostess,,,,,,,,,,self,+ve,judgement,invoke,contrast,,做事,up:isolated,从来,contract:proclaim,,
17:37.0,20:40.8,144,,,,Voiceover,Voiceover,,,,,,,,,,,,,,,,,,,,,,,,,
20:40.8,20:42.6,145,,,,Hostess_H03,Hostess_H03,对这段婚姻你是一个什么态度,Duì zhè duàn hūnyīn nǐ shì yīgè shénme tàidù,What is your attitude towards this marriage,wife,,,,,,,,,,,,,,,,,,,,,
20:42.6,20:43.1,146,,,,Wife_H03_AW,Wife_H03_AW,离婚,Líhūn.,Divorce.,hostess,,,,,,,,,,relationship,-ve,appreciation,inscribe,,,离婚,,,monoglossic,,
20:43.1,20:44.2,147,,,,Hostess_H03,Hostess_H03,柯先生呢,Kē xiānshēng ne,What about Mr. Ke,husband,,,,,,,,,,,,,,,,,,,,,
20:44.2,20:45.8,148,,,,Husband_H03_WH,Husband_H03_WH,尽量挽回嘛,Jǐnliàng wǎnhuí ma.,Try to save it.,hostess,,,,,,,,,,self,+ve,judgement,invoke,evoke,,挽回,down:isolated,尽量,contract:proclaim,,
20:45.8,21:03.9,148,,,,Voiceover,Voiceover,,,,,,,,,,,,,,,,,,,,,,,,,
21:03.9,21:05.8,149,,,,M_Guo_H03,M_Guo_H03,柯先生..你是个态度问题,Kē xiānshēng.. nǐ shì ge tàidù wèntí.,Mr. Ke.. you have an attitude issue..,husband,,,,,,,,,,husband,-ve,judgement,inscribe,,,,,,,,
21:05.8,21:13.5,149,,,,,M_Guo_H03,生活的态度..对人对事对物的态度..特别是对家庭和对你老婆的态度,Shēnghuó de tàidù.. duì rén duì shì duì wù de tàidù.. tèbié shì duì jiātíng hé duì nǐ lǎopó de tàidù.,the attitude towards life.. the attitude towards people and things.. especially the family and the attitude towards your wife.,husband,,,,,,,,,,husband,-ve,judgement,invoke,evoke,,,up:isolated,,,,
21:13.5,21:20.9,149,,,,,M_Guo_H03,你可能在以前你在追求你爱人的时候可能有很多甜言蜜语..对不对,Nǐ kěnéng zài yǐqián nǐ zài zhuīqiú nǐ àirén de shíhòu kěnéng yǒu hěnduō tiányánmìyǔ.. duì bùduì,You may.. when you were pursuing your lover.. may have had a lot of sweet words.. right.. right,husband,,,,,,,,,,husband in the past,+ve,judgement,inscribe,,,,up:isolated,,expand:entertain,,
21:20.9,21:22.1,149,,,,,M_Guo_H03,写了很多信,Xiěle hěnduō xìn.,Wrote a lot of letters.,husband,,,,,,,,,,husband in the past,+ve,judgement,invoke,evoke,,,up:isolated,,,,
21:22.1,21:24.4,149,,,,,M_Guo_H03,但是那个时候你也是发自内心的,Dànshì nàgè shíhòu nǐ yěshì fā zì nèixīn de.,But at that time.. you were also sincere,husband,,,,,,,,,,husband in the past,+ve,judgement,inscribe,,,,,,contract:disclaim:counter,,
21:24.4,21:27.4,149,,,,,M_Guo_H03,而现在呢你为什么说是假的呢,Ér xiànzài ne Nǐ wèishéme shuō shì jiǎ de ne,but how about now Why do you say it is fake ,husband,,,,,,,,,,husband,-ve,judgement,invoke,attribution,,,,,,,
21:27.4,21:30.2,149,,,,,M_Guo_H03,因为你现在看到了现实的东西,Yīnwèi nǐ xiànzài kàn dàole xiànshí de dōngxī.,Because now you see something practical.. ,husband,,,,,,,,,,husband,-ve,judgement,invoke,evoke,,,,,contract:proclaim:justify,,
21:30.2,21:32.6,149,,,,,M_Guo_H03,看到了钱,Kàn dàole qián.,you see money.. ,husband,,,,,,,,,,,,,,,,,,,,,
21:32.6,21:34.3,149,,,,,M_Guo_H03,认为钱很重要,Rènwéi qián hěn zhòngyào.,think that money is important.. ,husband,,,,,,,,,,husband,-ve,judgement,invoke,attribution,,,up:isolated,,,,
21:34.3,21:35.7,149,,,,,M_Guo_H03,钱能决定一切,Qián néng juédìng yīqiè.,money can decide everything.. ,husband,,,,,,,,,,,,,,,,,,,,,
21:35.7,21:39.6,149,,,,,M_Guo_H03,钱能解决你跟你老婆的关系和你跟你家庭的关系,Qián néng jiějué nǐ gēn nǐ lǎopó de guānxì hé nǐ gēn nǐ jiātíng de guānxì.,money can solve your relationship problems with your wife and with your family.,husband,,,,,,,,,,,,,,,,,,,,,
21:39.6,21:42.9,149,,,,,M_Guo_H03,我告诉你..这是你的态度转变了,Wǒ gàosù nǐ.. zhè shì nǐ de tàidù zhuǎnbiànle.,I tell you.. it is your attitude that has changed. ,husband,,,,,,,,,,husband,-ve,judgement,invoke,evoke,,,,,contract:proclaim,,
21:42.9,21:45.3,149,,,,,M_Guo_H03,一万多块钱把她打发到家里,Yī wàn duō kuài qián bǎ tā dǎfā dào jiālǐ.,Use more than 10..000 yuan to dismiss her to return home..,husband,,,,,,,,,,husband,-ve,judgement,invoke,non-core vocab,,,up:infused,,,,
21:45.3,21:46.5,149,,,,,M_Guo_H03,让她去旅游,Ràng tā qù lǚyóu.,ask her to go traveling.. ,husband,,,,,,,,,,husband,-ve,judgement,invoke,attribution,,,,,,,
21:46.5,21:47.8,149,,,,,M_Guo_H03,不要管你啥事,Bùyào guǎn nǐ shà shì.,ask her not to care your whereabouts.. ,husband,,,,,,,,,,husband,-ve,judgement,invoke,attribution,,,,,,,
21:47.8,21:49.4,149,,,,,M_Guo_H03,你可以为所欲为,Nǐ kěyǐ wéisuǒyùwéi.,you can do whatever you want. ,husband,,,,,,,,,,husband,-ve,judgement,inscribe,,,,up:infused,,,,
21:49.4,21:50.6,149,,,,,M_Guo_H03,这个态度是不对的,Zhège tàidù shì bùduì de.,This attitude is wrong.,husband,,,,,,,,,,husband,-ve,judgement,inscribe,,,,,,contract:proclaim,,
21:50.6,21:55.1,149,,,,,M_Guo_H03,你要知道..一个家庭..不光是靠钱来维系的,Nǐ yào zhīdào.. yīgè jiātíng.. bùguāng shì kào qián lái wéixì de.,You have to know that a family is not only maintained by money.,husband,,,,,,,,,,husband,-ve,judgement,invoke,evoke,,,,,contract:proclaim,,
21:55.1,21:56.6,149,,,,,M_Guo_H03,当然没钱时不行的,Dāngrán méi qián shí bùxíng de.,of course it is not possible without money. ,husband,,,,,,,,,,,,,,,,,,,,,
21:56.6,22:03.3,149,,,,,M_Guo_H03,但是更重要的是什么你还要用..你过去用过的甜言蜜语..,Dànshì gèng zhòngyào de shì shénme Nǐ hái yào yòng.. nǐ guòqù yòngguò de tiányánmìyǔ..,But what is more important You still have to use.. the sweet words you used in the past.. ,husband,,,,,,,,,,husband,-ve,judgement,invoke,directive,,,,,contract:disclaim:counter,,
22:03.3,22:07.4,149,,,,,M_Guo_H03,所以你女儿跟你讲了一句话..讲你是零沟通..零交流,suǒyǐ nǐ nǚ'ér gēn nǐ jiǎngle yījù huà.. jiǎng nǐ shì líng gōutōng.. líng jiāoliú.,so your daughter said one sentence to you.. she said that you had zero communication.. zero exchange. ,husband,,,,,,,,,,husband,-ve,judgement,invoke,attribution,,,up:infused,,,,
22:07.4,22:11.2,149,,,,,M_Guo_H03,虽然我也能理解你..因为你那个性格是这样的,Suīrán wǒ yě néng lǐjiě nǐ.. yīnwèi nǐ nàgè xìnggé shì zhèyàng de.,Although I can understand you.. because your character is like this..,husband,,,,,,,,,,husband,+ve,judgement,invoke,attribution,,,,,contract:proclaim,,
22:11.2,22:14.9,149,,,,,M_Guo_H03,既然跟你沟通不了..既然跟你没法交流..那我就不交通,Jìrán gēn nǐ gōutōng bùliǎo.. jìrán gēn nǐ méi fǎ jiāoliú.. nà wǒ jiù bù jiāotōng.,since I can't communicate with you.. since I have no way to communicate with you.. then I don't communicate.. ,husband,,,,,,,,,,husband,+ve,judgement,invoke,attribution,,,,,,,
22:14.9,22:16.5,149,,,,,M_Guo_H03,不交流喽..不沟通喽,Bù jiāoliú gē.. bù gōutōng gē.,just don’t communicate.. just don’t exchange. ,husband,,,,,,,,,,,,,,,,,,,,,
22:16.5,22:21.2,149,,,,,M_Guo_H03,你讲了一句..世界上的女人很辛苦来到世界上..所以我要对她好一点,Nǐ jiǎngle yījù.. shìjiè shàng de nǚrén hěn xīnkǔ lái dào shìjiè shàng.. suǒyǐ wǒ yào duì tā hǎo yīdiǎn.,You said that a woman in the world has come to the world with a lot of sufferings.. so I wanted to be nice to her.,husband,,,,,,,,,,husband,+ve,judgement,invoke,attribution,,,up:isolated,,,,
22:21.2,22:23.9,149,,,,,M_Guo_H03,那么为什么对老婆唯独对老婆不好呢,Nàme wèishéme duì lǎopó wéi dú duì lǎopó bù hǎo ne,In that case.. why to your wife.. aren’t you good to only to your wife ,husband,,,,,,,,,,husband,-ve,judgement,invoke,counter-expectancy,,,,,contract:disclaim:counter,,
22:23.9,22:32.6,149,,,,,M_Guo_H03,就是因为老婆跟你在生活跟你在一起的时候..有很多没法交..沟沟通的这种生活上的东西,Jiùshì yīnwèi lǎopó gēn nǐ zài shēnghuó gēn nǐ zài yīqǐ de shíhòu.. yǒu hěnduō méi fǎ jiāo.. gōu gōutōng de zhè zhǒng shēnghuó shàng de dōngxī.,It is just because your wife and you.. when she is living with you.. there are a lot of things in life that you can't com- communicated.,husband,,,,,,,,,,wife,-ve,judgement,invoke,attribution,,,,,contract:proclaim:justify,,
22:32.6,22:34.3,149,,,,,M_Guo_H03,所以你们两个人吵得很厉害,Suǒyǐ nǐmen liǎng gèrén chǎo dé hěn lìhài.,so the two of you quarrel fiercely. ,husband,,,,,,,,,,couple,-ve,judgement,invoke,evoke,,,up:isolated,,contract:proclaim:justify,,
22:34.3,22:42.9,149,,,,,M_Guo_H03,你能不能回头好好想一下..你把对别的女人和对别的客户的态度用在你老婆上面..你老婆会怀疑你吗,Nǐ néng bùnéng huítóu hǎohǎo xiǎng yīxià.. nǐ bǎ duì bié de nǚrén hé duì bié de kèhù de tàidù yòng zài nǐ lǎopó shàngmiàn.. nǐ lǎopó huì huáiyí nǐ ma,Can you look back and think carefully.. if your attitudes towards your wife is the same as that towards other women and other customers.. will your wife suspect you ,husband,,,,,,,,,,husband,-ve,judgement,invoke,contrast,,,,,expand:entertain,,
22:42.9,22:47.9,149,,,,,M_Guo_H03,所以我告诉你..你要改变你的态度,Suǒyǐ wǒ gàosù nǐ.. nǐ yào gǎibiàn nǐ de tàidù.,So I tell you.. you must change your attitude,husband,,,,,,,,,,husband,-ve,judgement,invoke,directive,,,,,contract:proclaim:justify,,
22:48.5,22:50.4,150,,,,M_Wu_H03,M_Wu_H03,我和您聊一下啊..王女士,Wǒ hé nín liáo yīxià a.. wáng nǚshì.,I will talk to you.. Ms. Wang.,wife,,,,,,,,,,,,,,,,,,,,,
22:50.4,22:53.3,150,,,,,M_Wu_H03,三十多年的婚姻..换来的是什么,Sānshí duō nián de hūnyīn.. huàn lái de shì shénme,What is the exchange for more than 30 years of marriage,wife,,,,,,,,,,relationship,-ve,appreciation,invoke,rhetorical question,,,,,expand:entertain,,
22:53.3,22:55.9,150,,,,,M_Wu_H03,今天在场上一顿嚎啕痛哭,Jīntiān zàichǎng shàng yī dùn háotáo tòngkū.,You cry your eyes out today.,wife,,,,,,,,,,,,,,,,,up:infused,,,,
22:55.9,22:58.1,150,,,,,M_Wu_H03,看着挺让人揪心的,Kànzhe tǐng ràng rén jiūxīn de.,Looking at your crying it is quite heartbreaking,wife,,,,,,,,,,,,,,,,,up:infused,,expand:entertain,,
22:58.1,23:01.3,150,,,,,M_Wu_H03,你知道吗..男人和女人在婚姻当中要得不太一样,Nǐ zhīdào ma.. nánrén hé nǚrén zài hūnyīn dāng zhòng yào dé bù tài yīyàng.,Do you know that men and women want different things in marriage.,wife,,,,,,,,,,wife,-ve,judgement,invoke,rhetorical question,,,,,contract:proclaim,,
23:01.3,23:02.8,150,,,,,M_Wu_H03,男人要的是什么,Nánrén yào de shì shénme,What does a man want,wife,,,,,,,,,,man (generic),,,,,,,,,contract:proclaim,,
23:02.8,23:04.6,150,,,,,M_Wu_H03,男人要面子,Nánrén yàomiànzi.,Men want face,wife,,,,,,,,,,man (generic),+ve,affect,inscribe,,,,,,,,
23:04.6,23:06.3,150,,,,,M_Wu_H03,女人要尊严,Nǚrén yào zūnyán.,Women want dignity,wife,,,,,,,,,,woman (generic),+ve,affect,inscribe,,,,,,,,
23:06.3,23:08.8,150,,,,,M_Wu_H03,可是王女士你想一想..他为什么要往外逃呢,Kěshì wáng nǚshì nǐ xiǎng yī xiǎng.. tā wèishéme yào wǎng wàitáo ne,But Ms. Wang.. you think about it.. why should he flee,wife,,,,,,,,,,wife,-ve,judgement,invoke,rhetorical question,,,,,contract:disclaim:counter,,
23:08.8,23:10.5,150,,,,,M_Wu_H03,外面到底有什么呢,Wàimiàn dàodǐ yǒu shé me ne,What is there outside,wife,,,,,,,,,,wife,-ve,judgement,invoke,rhetorical question,,,,,expand:entertain,,
23:10.5,23:13.2,150,,,,,M_Wu_H03,你要想一想..你缺失了什么,Nǐ yào xiǎng yī xiǎng.. nǐ quēshīle shénme,you must have a think.. what are you missing ,wife,,,,,,,,,,wife,-ve,judgement,inscribe,,,,,,expand:entertain,,
23:13.2,23:21.9,150,,,,,M_Wu_H03,一个疲惫身心疲惫..征战在商场的这样一个男性他其实是非常心累体累的,Yīgè píbèi shēnxīn píbèi.. zhēngzhàn zài shāngchǎng de zhèyàng yīgè nánxìng tā qíshí shì fēicháng xīn lèi tǐ lèi de.,An exhausted.. both physically and mentally exhausted.. such a man who is fighting courageously in the business arena.. he is actually very tired both mentally and physically.,wife,,,,,,,,,,man (generic),-ve,affect,inscribe,,,,up:isolated,,contract:proclaim,,
23:21.9,23:28.0,150,,,,,M_Wu_H03,他回到家..他是希望得到妻子的温柔..去予以抚慰和放松的,Tā huí dàojiā.. tā shì xīwàng dédào qīzi de wēnróu.. qù yǔyǐ fǔwèi hé fàngsōng de.,When he returns home.. he in fact hopes to get the gentleness of his wife.. to comfort him and relax,wife,,,,,,,,,,man (generic),+ve,affect,inscribe,,,,,,contract:proclaim,,
23:28.0,23:30.2,150,,,,,M_Wu_H03,长此以往..他得不到,Chángcǐyǐwǎng.. tā dé bù dào.,In the long run.. he can't get it.,wife,,,,,,,,,,man (generic),-ve,affect,invoke,evoke,,,up:isolated,,,,
23:30.2,23:32.7,150,,,,,M_Wu_H03,面对的你是你的..你给我解释,Miàn duì de nǐ shì nǐ de.. nǐ gěi wǒ jiěshì.,the you he faces is.. yours.. you explain it to me.,wife,,,,,,,,,,wife,-ve,judgement,invoke,attribution,,,,,,,
23:32.7,23:35.3,150,,,,,M_Wu_H03,恕我直言..您要的解释是什么,Shù wǒ zhíyán.. nín yào de jiěshì shì shénme,Please excuse me I don't mean to be rude.. what is the explanation you want ,wife,,,,,,,,,,wife,-ve,judgement,invoke,rhetorical question,,,,,expand:entertain,,
23:35.3,23:40.1,150,,,,,M_Wu_H03,您要的解释就是不容分说让他承认..他甚至连辩白的机会都没有,Nín yào de jiěshì jiùshì bùróng fēn shuō ràng tā chéngrèn.. tā shènzhì lián biànbái de jīhuì dōu méiyǒu., The explanation you want is just that you ask him to admit without allowing him to explain.. that he doesn't even have a chance to argue ,wife,,,,,,,,,,wife,-ve,judgement,invoke,up-scaling,,,up:isolated,,contract:proclaim,,
23:40.1,23:43.7,150,,,,,M_Wu_H03,别说他真没有..他就是有..你让他怎么说,Bié shuō tā zhēn méiyǒu.. tā jiùshì yǒu.. nǐ ràng tā zěnme shuō,Don't say that he really doesn't.. he just has.. what do you want him to say,wife,,,,,,,,,,wife,-ve,judgement,invoke,rhetorical question,,,,,expand:entertain,,
23:43.7,23:45.1,150,,,,,M_Wu_H03,他怎么去承认,Tā zěnme qù chéngrèn,How does he admit it,wife,,,,,,,,,,wife,-ve,judgement,invoke,rhetorical question,,,,,contract:proclaim,,
23:45.1,23:46.8,150,,,,,M_Wu_H03,我觉得你会把他往外推,Wǒ juédé nǐ huì bǎ tā wǎngwài tuī.,I think you will push him out.,wife,,,,,,,,,,wife,-ve,judgement,invoke,evoke,,,,,expand:entertain,,
23:46.8,23:53.6,150,,,,,M_Wu_H03,一个女人..唯有用温柔和善良..才能够真正捆得住老公,Yīgè nǚrén.. wéi yǒuyòng wēnróu hé shànliáng.. cái nénggòu zhēnzhèng kǔn dé zhù lǎogōng.,A woman.. only with gentleness and kindness.. can truly keep her husband,wife,,,,,,,,,,woman (generic),+ve,judgement,inscribe,,,,,,contract:proclaim,,
23:53.6,23:56.3,150,,,,,M_Wu_H03,不是你的咄咄逼人,Bùshì nǐ de duōduōbīrén.,instead of using your aggression,wife,,,,,,,,,,wife,-ve,judgement,inscribe,,,,up:infused,,,,
23:56.3,23:59.0,150,,,,,M_Wu_H03,不是你的声泪俱下,Bùshì nǐ de shēnglèijùxià.,nor your tears ,wife,,,,,,,,,,wife,-ve,judgement,inscribe,,,,up:infused,,,,
23:59.0,24:01.6,150,,,,,M_Wu_H03,你要学会用这一年的时间来调整自己,Nǐ yào xuéhuì yòng zhè yī nián de shíjiān lái tiáozhěng zìjǐ.,You should learn to adjust yourself this year.,wife,,,,,,,,,,wife,-ve,judgement,invoke,directive,,,,,,,
24:01.6,24:03.3,150,,,,,M_Wu_H03,你要开始关注自己,Nǐ yào kāishǐ guānzhù zìjǐ.,You should start paying attention to yourself.,wife,,,,,,,,,,wife,-ve,judgement,invoke,directive,,,,,,,
24:03.3,24:07.9,150,,,,,M_Wu_H03,要想男人不变心..女人就要学会不变脸,Yào xiǎng nánrén bù biànxīn.. nǚrén jiù yào xuéhuì bù biànliǎn.,If you want a man not to change his heart.. a woman must learn not to change her temper.,wife,,,,,,,,,,woman (generic),+ve,judgement,invoke,directive,,,,,contract:proclaim,,
24:07.9,24:09.4,150,,,,,M_Wu_H03,你要有好脸色,Nǐ yào yǒu hǎo liǎnsè.,You should have a good temper.,wife,,,,,,,,,,wife,-ve,judgement,invoke,directive,,,,,,,
24:09.4,24:11.7,150,,,,,M_Wu_H03,你要有好气色,Nǐ yào yǒu hǎo qìsè.,You should be good-looking.,wife,,,,,,,,,,wife,-ve,judgement,invoke,directive,,,,,,,
24:11.7,24:14.3,150,,,,,M_Wu_H03,你要有好的心态,Nǐ yào yǒu hǎo de xīntài.,You should have a good mentality.,wife,,,,,,,,,,wife,-ve,judgement,invoke,directive,,,,,,,
24:14.3,24:18.4,150,,,,,M_Wu_H03,你要学会真正的去吸引到老公,Nǐ yào xuéhuì zhēnzhèng de qù xīyǐn dào lǎogōng.,You should learn to really attract your husband.,wife,,,,,,,,,,wife,-ve,judgement,invoke,directive,,,,,,,
24:18.4,24:21.8,150,,,,,M_Wu_H03,而不是强求他..控制他,Ér bùshì qiǎngqiú tā.. kòngzhì tā.,Instead of forcing him.. controling him.,wife,,,,,,,,,,wife,-ve,judgement,invoke,directive,,,up:isolated,,contract:disclaim:counter,,
24:24.1,24:28.3,151,,,,M_Zhu_H03,M_Zhu_H03,我问一下你们俩去年看没看过一部电视剧叫《人民的名义》,Wǒ wèn yīxià nǐmen liǎ qùnián kàn méi kànguò yī bù diànshìjù jiào “rénmín de míngyì”,"I asked the two of you that you have not seen a TV series called ""The Name of the People"" last year.",couple,,,,,,,,,,,,,,,,,,,,,
24:28.4,24:29.0,152,,,,Husband_H03_WH,Husband_H03_WH,看了一下,Kànle yīxià.,I had a look at it.,mediator,,,,,,,,,,,,,,,,,,,,,
24:29.0,24:31.4,153,,,,M_Zhu_H03,M_Zhu_H03,在这个电视剧里面..有这样一对夫妇,Zài zhège diànshìjù lǐmiàn.. yǒu zhèyàng yī duì fūfù.,In this TV series.. there is such a couple.,couple,,,,,,,,,,,,,,,,,,,,,
24:31.4,24:35.5,153,,,,,M_Zhu_H03,一个是高玉良..还有他的妻子吴慧芬,Yīgè shì gāoyù liáng.. hái yǒu tā de qīzi wúhuìfēn.,One is Gao Yuliang and his wife Wu Huifen.,couple,,,,,,,,,,,,,,,,,,,,,
24:35.5,24:38.6,153,,,,,M_Zhu_H03,他们两个人在婚姻上..感情上也是零交流,Tāmen liǎng gèrén zài hūnyīn shàng.. gǎnqíng shàng yěshì líng jiāoliú.,The two of them are in marriage and emotionally zero communication.,couple,,,,,,,,,,example on TV,-ve,appreciation,inscribe,,,,up:infused,,,,
24:38.6,24:44.1,153,,,,,M_Zhu_H03,实际上我们看到的是一对名存实亡的婚姻,Shíjì shang wǒmen kàn dào de shì yī duì míngcúnshíwáng de hūnyīn.,In fact.. what we see is a pair of marriages that exist in name only.,couple,,,,,,,,,,example on TV,-ve,appreciation,inscribe,,,,up:infused,,contract:proclaim,,
24:44.1,24:47.6,153,,,,,M_Zhu_H03,然后为了面子把这个婚姻保留了下来,Ránhòu wèile miànzi bǎ zhège hūnyīn bǎoliúle xiàlái.,Then I kept this marriage for the sake of my face.,couple,,,,,,,,,,example on TV,-ve,judgement,invoke,evoke,,,,,,,
24:47.6,24:52.5,153,,,,,M_Zhu_H03,在电视剧的最后..那个吴慧芬..她已经在吃抗抑郁的药了,Zài diànshìjù de zuìhòu.. nàgè wúhuìfēn.. tā yǐjīng zài chī kàng yìyù di yàole.,At the end of the TV series.. Wu Huifen.. she is already taking antidepressant medicine.,couple,,,,,,,,,,example on TV,-ve,affect,inscribe,,,,,,,,
24:52.5,24:56.8,153,,,,,M_Zhu_H03,你吗这段关系我就想到了这样一个例子,Nǐ ma zhè duàn guānxì wǒ jiù xiǎngdàole zhèyàng yīgè lìzi.,You have thought of such an example of this relationship.,couple,,,,,,,,,,,,,,,,,,,,,
24:56.8,24:59.4,153,,,,,M_Zhu_H03,我想对这个柯先生说几句,Wǒ xiǎng duì zhège kē xiānshēng shuō jǐ jù.,I want to say a few words about this Mr. Ke.,husband,,,,,,,,,,,,,,,,,,,,,
24:59.4,25:00.8,153,,,,,M_Zhu_H03,你今年多大了,Nǐ jīnnián duōdàle,how old are you,husband,,,,,,,,,,,,,,,,,,,,,
25:00.8,25:01.5,154,,,,Wife_H03_AW,Wife_H03_AW,50岁,50 Suì.,50 years old.,mediator,,,,,,,,,,,,,,,,,,,,,
25:01.5,25:02.6,155,,,,M_Zhu_H03,M_Zhu_H03,50岁..是吧,50 Suì.. shì ba,50 years old.. right,husband,,,,,,,,,,,,,,,,,,,,,
25:02.6,25:06.7,155,,,,,M_Zhu_H03,别说..就是看着真的是很年轻..很帅气,Bié shuō.. jiùshì kànzhe zhēn de shì hěn niánqīng.. hěn shuàiqì.,Not to mention.. it is really young and handsome.,husband,,,,,,,,,,husband,+ve,appreciation,inscribe,,,,up:isolated,,contract:proclaim,,
25:06.7,25:13.7,155,,,,,M_Zhu_H03,所以当一个女人有了这样一个年轻帅气的老公的时候..本身就是没有太多安全感的,Suǒyǐ dāng yīgè nǚrén yǒule zhèyàng yīgè niánqīng shuàiqì de lǎogōng de shíhòu.. běnshēn jiùshì méiyǒu tài duō ānquán gǎn de.,So when a woman has such a young and handsome husband.. she does not have much security.,husband,,,,,,,,,,woman (generic),-ve,affect,inscribe,,,,down:isolated,尽量,contract:proclaim,,嘛
25:13.7,25:23.2,155,,,,,M_Zhu_H03,然后当你和其他女士稍微有那么一点点让她认为的那种比较亲密的关系..她就更没有安全感了,Ránhòu dāng nǐ hé qítā nǚshì shāowéi yǒu nàme yī diǎndiǎn ràng tā rènwéi dì nà zhǒng bǐjiào qīnmì de guānxì.. tā jiù gèng méiyǒu ānquán gǎnle.,Then when you and the other women have a little bit of a close relationship that she thinks is more intimate.. she is even less secure.,husband,,,,,,,,,,woman (generic),-ve,affect,inscribe,,,,up:isolated,,expand:entertain,,
25:23.2,25:25.0,155,,,,,M_Zhu_H03,爱的本质它本身就是占有,Ài de běnzhí tā běnshēn jiùshì zhànyǒu.,The essence of love is itself possession.,husband,,,,,,,,,,,,,,,,,,,contract:proclaim:justify,,
25:25.0,25:33.7,155,,,,,M_Zhu_H03,当你对在你妻子以外的人的态度比对她更要好的时候..你说她是一种什么样的感受呢,Dāng nǐ duì zài nǐ qī zǐ yǐwài de rén de tàidù bǐ duì tā gèng yàohǎo de shíhòu.. nǐ shuō tā shì yī zhǒng shénme yàng de gǎnshòu ne,When you are more optimistic about someone other than your wife than to her.. what kind of feeling do you say she is,husband,,,,,,,,,,husband,-ve,judgement,invoke,contrast,,,,,expand:entertain,,
25:33.7,25:39.6,155,,,,,M_Zhu_H03,所以说在这里面..我觉得你不是特别在意你妻子的感受,Suǒyǐ shuō zài zhè lǐmiàn.. wǒ juédé nǐ bùshì tèbié zàiyì nǐ qīzi de gǎnshòu.,So here.. I feel like you don't care about your wife's feelings very much.,husband,,,,,,,,,,husband,-ve,judgement,invoke,denial,,,down:isolated,,expand:entertain,,
25:39.6,25:41.9,155,,,,,M_Zhu_H03,尤其是在跟异性交往的时候,Yóuqí shì zài gēn yìxìng jiāowǎng de shíhòu.,Especially when dealing with the opposite sex.,husband,,,,,,,,,,,,,,,,,,,,,
25:41.9,25:44.0,155,,,,,M_Zhu_H03,然后你用了一句话就这很正常,Ránhòu nǐ yòngle yījù huà jiù zhè hěn zhèngcháng.,Then you use a sentence and it is normal.,husband,,,,,,,,,,husband,-ve,judgement,invoke,attribution,,,,,,,
25:44.0,25:50.9,155,,,,,M_Zhu_H03,还有一个点我想说..就是你说我每个月给她一万块钱..,Hái yǒu yīgè diǎn wǒ xiǎng shuō.. jiùshì nǐ shuō wǒ měi gè yuè gěi tā yī wàn kuài qián..,There is another point I want to say.. that is.. you said that I gave her 10..000 yuan a month.,husband,,,,,,,,,,husband,-ve,judgement,invoke,attribution,,,,,expand:entertain,,
25:50.9,25:52.8,155,,,,,M_Zhu_H03,她不就会感到很幸福吗,tā bù jiù huì gǎndào hěn xìngfú ma,Doesn't she feel very happy,husband,,,,,,,,,,husband,-ve,judgement,invoke,attribution,,,,,,,
25:52.8,25:54.1,155,,,,,M_Zhu_H03,她还有什么可求的呢,Tā hái yǒu shé me kě qiú de ne,What else can she ask for,husband,,,,,,,,,,husband,-ve,judgement,invoke,attribution,,,,,,,
25:54.1,25:59.4,155,,,,,M_Zhu_H03,前几天呢..我们去世的一个非常著名的一个科学家..这个科学家的名字叫做霍金,Qián jǐ tiān ne.. wǒmen qùshì de yīgè fēicháng zhùmíng de yīgè kēxuéjiā.. zhège kēxuéjiā de míngzì jiàozuò huòjīn.,A few days ago.. a very famous scientist we died.. the name of this scientist is Hawking.,husband,,,,,,,,,,scientist,+ve,judgement,inscribe,,,,,,,,
25:59.4,26:05.7,155,,,,,M_Zhu_H03,霍金我们知道..他是一个瘫痪的病人他说人类发明语言的目的就是为了沟通,Huòjīn wǒmen zhīdào.. tā shì yīgè tānhuàn de bìngrén. Tā shuō rénlèi fāmíng yǔyán de mùdì jiùshì wèile gōutōng.,Hawking.. we know that he is an awkward patient. He said that the purpose of human language is to communicate.,husband,,,,,,,,,,,,,,,,,,,,,
26:05.7,26:08.1,155,,,,,M_Zhu_H03,而你们之间是零沟通,Ér nǐmen zhī jiān shì líng gōutōng.,And there is zero communication between you.,husband,,,,,,,,,,couple,-ve,judgement,inscribe,,,,up:infused,,contract:disclaim:counter,,
