begin time,end time,turn,Overlap,Interruption,Successful interruption,turn.holder,speaker,Chinese,Pinyin,English,addressee,arguable.move,issue at stake,substance,whats offered,strategy.detail,strategy,strategy.meaning,option,option.details,target.detail,valence,attitude,explicitness,invocation.signal,trigger,attitude.realisation,graduation.detail,graduation.realisation,engagement.detail,engage.realisation,particle
32:05.6,32:09.3,212,,,,M_Shen_W03,M_Shen_W03,你真的你要学会...如何去疼一个..女人,Nǐ zhēn de nǐ yào xuéhuì... Rúhé qù téng yīgè.. Nǚrén ,You really have to learn...how to care a..woman,husband,,,,,,,,,,,,,,,,,,,,,
32:09.3,32:10.8,212,,,,,M_Shen_W03,如何去..爱一个女人,rúhé qù.. Ài yīgè nǚrén ,How to..love a woman,husband,,,,,,,,,,,,,,,,,,,,,
32:10.8,32:14.6,212,,,,,M_Shen_W03,让一个女人的话呢..哪怕是外面千万种颜色,ràng yīgè nǚrén dehuà ne.. Nǎpà shì wàimiàn qiān wàn zhǒng yánsè ,Make a woman let's say.. even if there are thousands of colors outside,husband,,,,,,,,,,,,,,,,,,,,,
32:14.6,32:17.6,212,,,,,M_Shen_W03,但是她只好你这...一种颜色,dànshì tā zhǐhǎo nǐ zhè... Yī zhǒng yánsè ,But she only favours you..only your color,husband,,,,,,,,,,,,,,,,,,,,,
32:17.6,32:19.1,213,,,,Husband_W03_AH,Husband_W03_AH,你你这个意思我懂,nǐ nǐ zhège yìsi wǒ dǒng ,I I understand what you mean,female mediator,,,,,,,,,,,,,,,,,,,,,
32:19.1,32:20.0,213,,,,,Husband_W03_AH,过生日也好,guò shēngrì yě hǎo ,On her birthdays,female mediator,,,,,,,,,,,,,,,,,,,,,
32:20.0,32:21.7,213,,,,,Husband_W03_AH,情人节..我都有那个的,qíngrén jié.. Wǒ dū yǒu nàgè de ,Valentine's Day.. I have done that,female mediator,,,,,,,,,,self,+ve,judgement,invoke,evoke,,有,,,contract:proclaim,都,
32:21.7,32:22.9,213,,,,,Husband_W03_AH,但是...但是直到,dànshì... Dànshì zhídào,But...but until,female mediator,,,,,,,,,,,,,,,,,,,,,
32:22.7,32:23.7,214,,,,M_Shen_W03,M_Shen_W03,那这是好事啊,Nà zhè shì hǎoshì a ,Then this is a good thing,husband,,,,,,,,,,,,,,,,,,,,,
32:23.7,32:25.0,214,,,,,M_Shen_W03,以后还得要加强,yǐhòu hái dé yào jiāqiáng ,You need to continue do this in the future,husband,,,,,,,,,,,,,,,,,,,,,
32:25.0,32:26.9,214,,,,,M_Shen_W03,做得不好的我们继续补充,zuò dé bù hǎo de wǒmen jìxù bǔchōng ,For the aspects you didn't do well you need to continue to do better,husband,,,,,,,,,,,,,,,,,,,,,
32:26.9,32:30.8,214,,,,,M_Shen_W03,把这个家庭的这种..爱的氛围的话呢弄得..更加..浓厚一些,bǎ zhège jiātíng de zhè zhǒng.. Ài de fēnwéi dehuà ne nòng dé.. Gèngjiā.. Nónghòu yīxiē ,You need to make the atmosphere of love in this family.. Even.. stronger,husband,,,,,,,,,,,,,,,,,,,,,
32:30.9,32:33.0,215,,,,Husband_W03_AH,Husband_W03_AH,以前我是一直每天跟她都有联系的,yǐqián wǒ shì yīzhí měitiān gēn tā dōu yǒu liánxì de ,I used to contact her every day in the past,female mediator,,,,,,,,,,self,+ve,judgement,invoke,evoke,,有联系,up:isolated,一直,contract:proclaim,是……的,
32:33.0,32:35.7,215,,,,,Husband_W03_AH,我也不知道...以后..该不该跟她继续联系,wǒ yě bù zhīdào... Yǐhòu.. Gāi bù gāi gēn tā jìxù liánxì ,I don't know...in the future…if I should continue contact her,female mediator,,,,,,,,,,,,,,,,,,,,,
32:35.7,32:37.9,215,,,,,Husband_W03_AH,我这个问题我就真的..不懂了,wǒ zhège wèntí wǒ jiù zhēn de.. Bù dǒngle ,For this question I really.. don’t understand,female mediator,,,,,,,,,,,,,,,,,,,,,
32:38.0,32:39.6,216,,,,M_Shen_W03,M_Shen_W03,那这个就是你的态度,nà zhège jiùshì nǐ de tàidù ,Then this is about your attitude,husband,,,,,,,,,,,,,,,,,,,,,
32:39.6,32:40.7,216,,,,,M_Shen_W03,你的行为,nǐ de xíngwéi ,Your behavior,husband,,,,,,,,,,,,,,,,,,,,,
32:40.7,32:43.1,216,,,,,M_Shen_W03,能够主导...这个复合的速度,nénggòu zhǔdǎo... Zhège fùhé de sùdù,can determine the speed of this reconciliation ,husband,,,,,,,,,,,,,,,,,,,,,
32:43.3,32:54.0,216,,,,Voiceover,Voiceover,,,,,,,,,,,,,,,,,,,,,,,,,
32:54.3,32:56.6,217,,,,M_Shen_W03,M_Shen_W03,不管就是说是复还是不复,,,husband,,,,,,,,,,,,,,,,,,,,,
32:56.6,33:00.3,217,,,,,M_Shen_W03,但是做为父亲这一块的话...你要努力..你心里面要有自知,,,husband,,,,,,,,,,,,,,,,,,,,,
33:00.3,33:03.2,217,,,,,M_Shen_W03,即使我在外面打工...我有质量地陪伴,,,husband,,,,,,,,,,,,,,,,,,,,,
33:03.2,33:04.4,217,,,,,M_Shen_W03,我可以通电话,,,husband,,,,,,,,,,,,,,,,,,,,,
33:04.4,33:06.5,217,,,,,M_Shen_W03,微信..QQ..留言,,,husband,,,,,,,,,,,,,,,,,,,,,
33:06.5,33:09.2,217,,,,,M_Shen_W03,N个方式我还可以..有效地去陪伴,,,husband,,,,,,,,,,,,,,,,,,,,,
33:09.2,33:12.4,217,,,,,M_Shen_W03,你看现在..中国有多少留守..留守儿童,,,husband,,,,,,,,,,,,,,,,,,,,,
33:12.4,33:15.8,217,,,,,M_Shen_W03,就成为社会性的成长问题..对不对,,,husband,,,,,,,,,,,,,,,,,,,,,
33:15.8,33:16.6,218,,,,Husband_W03_AH,Husband_W03_AH,我知道,,,female mediator,,,,,,,,,,,,,,,,,,,,,
33:16.6,33:19.8,219,,,,M_Shen_W03,M_Shen_W03,所以..我们不要去...搞这种前车之鉴,,,husband,,,,,,,,,,,,,,,,,,,,,
33:19.8,33:23.4,219,,,,,M_Shen_W03,否则的话呢这种亲情..到时候真的被割裂了,,,husband,,,,,,,,,,,,,,,,,,,,,
33:23.4,33:24.5,219,,,,,M_Shen_W03,断了,,,husband,,,,,,,,,,,,,,,,,,,,,
33:24.5,33:26.6,219,,,,,M_Shen_W03,那个时候我们也..后悔莫及,,,husband,,,,,,,,,,,,,,,,,,,,,
33:27.3,33:28.1,220,,,,Husband_W03_AH,Husband_W03_AH,是的,,,hostess,,,,,,,,,,,,,,,,,,,,,
33:28.2,33:44.3,220,,,,Voiceover,Voiceover,,,,,,,,,,,,,,,,,,,,,,,,,
33:44.3,33:45.8,221,,,,Wife_W03_WW,Wife_W03_WW,5岁就没了爸爸了,5 Suì jiù méiliǎo bàbale ,I lost my dad at 5,female mediator,,,,,,,,,,,,,,,,,,,,,
33:46.4,33:47.5,222,,,,M_LiF_W03,M_LiF_W03,你父亲是,nǐ fùqīn shì ,Your father was,wife,,,,,,,,,,,,,,,,,,,,,
33:47.5,33:48.7,223,,,,Wife_W03_WW,Wife_W03_WW,生病过世的,shēngbìng guòshì de ,He got sick then passed away,female mediator,,,,,,,,,,,,,,,,,,,,,
33:48.7,33:50.7,223,,,,,Wife_W03_WW,感觉..缺少了那种父爱吧,gǎnjué.. Quēshǎole nà zhǒng fù ài ba ,I feel.. lack of that kind of paternal love,female mediator,,,,,,,,,,self,+ve,judgement,invoke,attitudinal token,other,缺少父爱,,,expand:entertain,感觉,
33:50.7,33:54.7,223,,,,,Wife_W03_WW,想在...自己老公这里得到的更多,xiǎng zài... Zìjǐ lǎogōng zhèlǐ dédào de gèng duō ,I want to.. get more from my husband,female mediator,,,,,,,,,,self,+ve,judgement,invoke,irrealis Affect,,想,,,monoglossic,,
33:52.0,33:52.8,224,,,,M_LiF_W03,M_LiF_W03,婚姻当中,hūnyīn dāngzhōng ,In the marriage,wife,,,,,,,,,,,,,,,,,,,,,
33:54.7,33:56.6,225,,,,Wife_W03_WW,Wife_W03_WW,但是连最基本的都没有得到,dànshì lián zuì jīběn de dōu méiyǒu dédào ,But I didn’t even get the most basic,female mediator,,,,,,,,,,antagonist,-ve,judgement,invoke,denial,,没用,up:isolated,基本,contract:disclaim,但是,
33:56.6,33:58.9,225,,,,,Wife_W03_WW,付出没有得到认可,fùchū mò yǒu dédào rènkě,My effort was not recognized,female mediator,,,,,,,,,,antagonist,-ve,judgement,invoke,denial,,没有,,,monoglossic,,
33:57.4,33:58.0,226,,,,M_LiF_W03,M_LiF_W03,得到回报,Dédào huíbào ,Be rewarded,wife,,,,,,,,,,,,,,,,,,,,,
33:58.9,34:03.3,226,,,,,M_LiF_W03,那当时..遇到他的时候...他哪方面吸引了你呢,nà dāngshí.. Yù dào tā de shíhòu... Tā nǎ fāngmiàn xīyǐnle nǐ ne ,At that time.. when you met him... Which aspect of him attracted you,wife,,,,,,,,,,,,,,,,,,,,,
34:03.3,34:05.6,227,,,,Wife_W03_WW,Wife_W03_WW,外表看起来是..老实本分吧,wàibiǎo kàn qǐlái shì.. Lǎoshí běn fēn ba ,He looked like to.. be honest,female mediator,,,,,,,,,,antagonist,+ve,judgement,inscribe,,,老实本分,,,expand:entertain,吧,吧
34:06.0,34:07.4,228,,,,M_LiF_W03,M_LiF_W03,看中了他的一个人品,kàn zhòng le tā de yīgè rén pǐn ,I fancied his good character,wife,,,,,,,,,,,,,,,,,,,,,
34:07.7,34:08.9,229,,,,Wife_W03_WW,Wife_W03_WW,但是看走眼了,dànshì kàn zǒuyǎnle ,But it's a miss,female mediator,,,,,,,,,,self,-ve,judgement,inscribe,,,走眼,,,contract:disclaim,但是,
34:08.0,34:08.4,230,,,,M_LiF_W03,M_LiF_W03,本分,běn fēn ,Honesty,wife,,,,,,,,,,,,,,,,,,,,,
34:09.4,34:10.7,230,,,,,M_LiF_W03,你现在觉得他不老实,nǐ xiànzài juédé tā bù lǎoshí ,Now you think he is dishonest,wife,,,,,,,,,,,,,,,,,,,,,
34:10.7,34:12.3,231,,,,Wife_W03_WW,Wife_W03_WW,心机比较重吧,xīnjī bǐjiào zhòng ba ,He is sort of scheming,female mediator,,,,,,,,,,antagonist,-ve,judgement,inscribe,,,心机重,down:isolated,比较,expand:entertain,觉得,
34:12.3,34:14.0,231,,,,,Wife_W03_WW,反正就是说我玩不过你,fǎnzhèng jiùshì shuō wǒ wán bùguò nǐ ,Anyway if I can't beat you,female mediator,,,,,,,,,,antagonist,-ve,judgement,invoke,evoke,,,,,contract:proclaim,反正,
34:14.0,34:15.1,231,,,,,Wife_W03_WW,我躲得起你,wǒ duǒ dé qǐ nǐ,I can escape from you,female mediator,,,,,,,,,,self,+ve,judgement,invoke,evoke,,躲,,,contract:proclaim,得起,
34:15.7,34:24.4,231,,,,Voiceover,Voiceover,,,,,,,,,,,,,,,,,,,,,,,,,
34:24.7,34:26.9,232,,,,Wife_W03_WW,Wife_W03_WW,他现在的前提就是什么呢,Tā xiànzài de qiántí jiùshì shénme ne ,What is his current premise,female mediator,,,,,,,,,,,,,,,,,,,,,
34:26.9,34:28.4,232,,,,,Wife_W03_WW,我跟他复婚,wǒ gēn tā fùhūn ,If I remarry him,female mediator,,,,,,,,,,,,,,,,,,,,,
34:27.9,34:28.2,233,,,,M_LiF_W03,M_LiF_W03,我们,wǒmen ,we,wife,,,,,,,,,,,,,,,,,,,,,
34:28.4,34:29.2,234,,,,Wife_W03_WW,Wife_W03_WW,他就对小孩子好,tā jiù duì xiǎo háizi hǎo wǒ bù gēn tā fùhūn ,He will treat the children well,female mediator,,,,,,,,,,antagonist,-ve,judgement,invoke,evoke,,,,,monoglossic,,
34:29.2,34:31.5,234,,,,,Wife_W03_WW,我不跟他复婚他连小孩子..他就不管,tā lián xiǎo háizi.. Tā jiù bùguǎn,If I don’t remarry him he even for the kids.. he even doesn’t care,female mediator,,,,,,,,,,antagonist,-ve,judgement,invoke,contrast,,不管,,,contract:proclaim,就,
34:31.5,34:33.5,235,,,,M_LiF_W03,M_LiF_W03,因为他目前就是一个不成熟的状态,,,wife,,,,,,,,,,,,,,,,,,,,,
34:33.5,34:34.7,235,,,,,M_LiF_W03,你明白我的意思吗,,,wife,,,,,,,,,,,,,,,,,,,,,
34:34.7,34:36.7,235,,,,,M_LiF_W03,他其实也想当好一个好丈夫,,,wife,,,,,,,,,,,,,,,,,,,,,
34:36.7,34:37.6,235,,,,,M_LiF_W03,一个好父亲,,,wife,,,,,,,,,,,,,,,,,,,,,
34:37.6,34:42.6,235,,,,,M_LiF_W03,但是他...现在的..力量..能量...包括能力他还做不到,,,wife,,,,,,,,,,,,,,,,,,,,,
34:42.6,34:44.1,235,,,,,M_LiF_W03,给他一个机会,,,wife,,,,,,,,,,,,,,,,,,,,,
34:44.1,34:45.5,235,,,,,M_LiF_W03,三个月的时间,,,wife,,,,,,,,,,,,,,,,,,,,,
34:45.5,34:46.9,235,,,,,M_LiF_W03,能有所反省,,,wife,,,,,,,,,,,,,,,,,,,,,
34:46.9,34:48.5,235,,,,,M_LiF_W03,然后慢慢走向成熟,,,wife,,,,,,,,,,,,,,,,,,,,,
34:48.5,34:52.9,235,,,,,M_LiF_W03,然后我们也让两个孩子...去目睹父亲的一个成长,,,wife,,,,,,,,,,,,,,,,,,,,,
34:52.9,34:53.8,235,,,,,M_LiF_W03,和蜕变,,,female mediator,,,,,,,,,,,,,,,,,,,,,
34:53.2,34:55.9,236,,,,Wife_W03_WW,Wife_W03_WW,可是两个孩子现在不愿意我两个复婚啊,Kěshì liǎng gè hái zǐ xiànzài bù yuànyì wǒ liǎng gè fùhūn a ,But the two children don’t want me to remarry now,female mediator,,,,,,,,,,,,,,,,,,,,,
34:56.0,35:01.8,237,,,,M_LiF_W03,M_LiF_W03,如果孩子发现...爸爸妈妈这次来调解之后...关系更加融洽了,rúguǒ hái zǐ fāxiàn... Bàba māmā zhè cì lái tiáojiě zhīhòu... Guānxì gèngjiā róngqiàle ,If the children find that...after mom and dad come to this mediation... their relationship becomes more harmonious,wife,,,,,,,,,,,,,,,,,,,,,
35:01.8,35:07.2,237,,,,,M_LiF_W03,然后对他们呢..也采用了更加科学这种...教育的方式去引导他们,ránhòu duì tāmen ne.. Yě cǎiyòngle gèngjiā kēxué zhè zhǒng... Jiàoyù de fāngshì qù yǐndǎo tāmen ,Then for them..you also use a more scientific... educational approach to guide them,wife,,,,,,,,,,,,,,,,,,,,,
35:07.2,35:08.2,237,,,,,M_LiF_W03,去关心他们,qù guānxīn tāmen ,To care about them,wife,,,,,,,,,,,,,,,,,,,,,
35:08.2,35:10.9,237,,,,,M_LiF_W03,让他们感受到了这种...父爱和母爱,ràng tāmen gǎnshòu dàole zhè zhǒng... Fù ài hé mǔ'ài ,Let them feel this... fatherly love and maternal love,wife,,,,,,,,,,,,,,,,,,,,,
35:10.9,35:13.3,237,,,,,M_LiF_W03,他们...当然希望一个完整的家,tāmen... Dāngrán xīwàng yīgè wánzhěng de jiā ,They...of course want a complete family,wife,,,,,,,,,,,,,,,,,,,,,
35:13.7,35:14.1,238,,,,Wife_W03_WW,Wife_W03_WW,没有,méiyǒu,No,female mediator,,,,,,,,,,,,,,,,,,,,,
35:14.1,35:17.1,238,,,,,Wife_W03_WW,他这一次来他不是诚心想来的,tā zhè yīcì lái tā bùshì chéngxīn xiǎnglái de,He didn't want to come to this mediation with sincerity,female mediator,,,,,,,,,,antagonist,-ve,judgement,inscribe,,,不诚心,,,contract:proclaim,是……的,
35:17.3,35:34.9,238,,,,Voiceover,Voiceover,,,,,,,,,,,,,,,,,,,,,,,,,
35:34.9,35:40.1,239,,,,Hostess_W03,Hostess_W03,好..我们看一下两位当事人现在...对于未来是有一个的安排和决定,Hǎo.. Wǒmen kàn yīxià liǎng wèi dāngshìrén xiànzài... Duìyú wèilái shì yǒu yīgè de ānpái hé juédìng ,OK.. Let’s see for the two disputants now... What arrangement and decision they have for the future,couple,,,,,,,,,,,,,,,,,,,,,
35:40.1,35:41.8,239,,,,,Hostess_W03,谁先说,shéi xiān shuō ,Who want to speak first,couple,,,,,,,,,,,,,,,,,,,,,
35:41.8,35:44.2,240,,,,Wife_W03_WW,Wife_W03_WW,还是那句话看他的表现吧,háishì nà jù huà kàn tā de biǎoxiàn ba ,I have the same thought let me see his behaviour,hostess,,,,,,,,,,antagonist,-ve,judgement,invoke,directive,,,,,expand:entertain,吧,吧
35:44.5,35:46.5,241,,,,Husband_W03_AH,Husband_W03_AH,钱啊...就由你来管,qián a... Jiù yóu nǐ lái guǎn ,The money...you will be in charge,antagonist,,,,,,,,,,self,+ve,judgement,invoke,irrealis Affect,,,,,contract:proclaim,就,
35:46.5,35:51.9,241,,,,,Husband_W03_AH,我就是说...啊..微信啊什么的..然后我都..一起注销呗,wǒ jiùshì shuō... A.. Wēixìn a shénme de.. Ránhòu wǒ dū.. Yīqǐ zhùxiāo bei ,I mean... ah... WeChat or something... and then I all... Let's cancel them all,antagonist,,,,,,,,,,self,+ve,judgement,invoke,irrealis Affect,,注销,up:isolated,一起,expand:entertain,我就是说,
35:51.9,35:55.7,241,,,,,Husband_W03_AH,如果你觉得我在外面怎么的我可以回来,rúguǒ nǐ juédé wǒ zài wàimiàn zěnme de wǒ kěyǐ huílái ,If you think I'm outside whatsoever I can come back,antagonist,,,,,,,,,,self,+ve,judgement,invoke,irrealis Affect,,,,,expand:entertain,可以,
35:55.7,35:57.0,241,,,,,Husband_W03_AH,两个人一起努力啊,liǎng gèrén yīqǐ nǔlì a ,Two people of us can work hard together,antagonist,,,,,,,,,,self,+ve,judgement,invoke,irrealis Affect,,,,,contract:proclaim,啊,啊
35:57.0,35:58.6,241,,,,,Husband_W03_AH,你也不会那么累啊,nǐ yě bù huì nàme lèi a,You won't be so tired,antagonist,,,,,,,,,,self,+ve,judgement,invoke,irrealis Affect,,,,,monoglossic,,
36:00.3,36:02.8,242,,,,Hostess_W03,Hostess_W03,这样的态度你觉得...可以吗,Zhèyàng de tàidù nǐ juédé... Kěyǐ ma ,Do you think this attitude is... Okay for you,wife,,,,,,,,,,,,,,,,,,,,,
36:03.4,36:04.9,243,,,,Wife_W03_WW,Wife_W03_WW,小孩子方面呢,xiǎoháizi fāngmiàn ne,What about the kids,antagonist,,,,,,,,,,antagonist,-ve,judgement,invoke,directive,,,,,monoglossic,,
36:05.1,36:07.7,244,,,,Husband_W03_AH,Husband_W03_AH,就是..对小孩多一点关心,jiùshì.. Duì xiǎo hái duō yīdiǎn guānxīn ,Just.. I will care more about the children,antagonist,,,,,,,,,,self,+ve,judgement,invoke,irrealis Affect,,关心,down:isolated,一点,contract:proclaim,就,
36:07.7,36:10.9,244,,,,,Husband_W03_AH,不管复与不复...都是这都是这样,bùguǎn fù yǔ bù fù... Dōu shì zhè dōu shì zhèyàng ,Regardless of whether we remarry or not...this this will always be the case,antagonist,,,,,,,,,,self,+ve,judgement,invoke,irrealis Affect,,,,,contract:proclaim,不管……都,
36:12.1,36:14.9,245,,,,Wife_W03_WW,Wife_W03_WW,那就给看你这一年..当中的表现呗,nà jiù gěi kàn nǐ zhè yī nián.. Dāngzhōng de biǎoxiàn bei,Then I will observe your behaviours..in the coming year,antagonist,,,,,,,,,,self,+ve,judgement,invoke,irrealis Affect,,,,,monoglossic,,呗
36:15.8,36:21.5,246,,,,M_Hu_W03,M_Hu_W03,在帮你们说一下..杨先生这个人...他以前有很多事情..确实跟他的不成熟有关系,Zài bāng nǐmen shuō yīxià.. Yáng xiānshēng zhège rén... Tā yǐqián yǒu hěnduō shìqíng.. Quèshí gēn tā de bù chéngshú yǒu guānxì ,I'm going to help you guys to say this.. Mr. Yang this man.. a lot of things he did before... was indeed related to his immaturity,couple,,,,,,,,,,,,,,,,,,,,,
36:21.5,36:25.1,246,,,,,M_Hu_W03,也跟他的一个行事风格..性格还是有关系,yě gēn tā de yīgè xíngshì fēnggé.. Xìnggé háishì yǒu guānxì ,It also has something to do with his behavior style.. and his personality,couple,,,,,,,,,,,,,,,,,,,,,
36:25.1,36:27.5,246,,,,,M_Hu_W03,他需要..别人来...提醒,tā xūyào.. Biérén lái... Tíxǐng,He needs.. to have someone to...remind him,couple,,,,,,,,,,,,,,,,,,,,,
36:27.5,36:29.5,246,,,,,M_Hu_W03,甚至一个指导,shènzhì yīgè zhǐdǎo ,Even a guide,couple,,,,,,,,,,,,,,,,,,,,,
36:29.5,36:32.8,246,,,,,M_Hu_W03,在这种情况下...他会有一些态度变化,zài zhè zhǒng qíngkuàng xià... Tā huì yǒu yīxiē tàidù biànhuà ,In this case...he will have some attitude changes,couple,,,,,,,,,,,,,,,,,,,,,
36:32.8,36:34.8,246,,,,,M_Hu_W03,他还是有空间的,tā háishì yǒu kòng jiān de ,He still has space to improve,couple,,,,,,,,,,,,,,,,,,,,,
36:34.8,36:38.6,246,,,,,M_Hu_W03,如果你给他一年哈...就建议两位..从沟通方式开始...好不好,rúguǒ nǐ gěi tā yī nián hā... Jiù jiànyì liǎng wèi.. Cóng gōutōng fāngshì kāishǐ... Hǎobù hǎo ,If you give him a year...I suggest you two.. to start with your communication... OK,couple,,,,,,,,,,,,,,,,,,,,,
36:38.3,36:39.6,247,,,,Husband_W03_AH,Husband_W03_AH,看看再说吧,kàn kàn zàishuō ba ,Let's wait and see,mediators,,,,,,,,,,,,,,,,,,,,,
36:39.6,36:40.7,247,,,,,Husband_W03_AH,对吧..一年嘛,duì ba.. Yī nián ma ,Right...one year,mediators,,,,,,,,,,,,,,,,,,,,,
36:41.6,36:42.3,248,,,,Wife_W03_WW,Wife_W03_WW,好..谢谢老师啊,hǎo.. Xièxiè lǎoshī a ,Good.. thank you teacher,mediators,,,,,,,,,,,,,,,,,,,,,
36:42.3,36:43.5,249,,,,Husband_W03_AH,Husband_W03_AH,谢谢老师,xièxiè lǎoshī,Thank you teacher,mediators,,,,,,,,,,,,,,,,,,,,,
36:43.6,36:45.6,250,,,,M_Hu_W03,M_Hu_W03,,,,,,,,,,,,,,,,,,,,,,,,,
36:47.6,37:34.0,250,,,,Voiceover,Voiceover,,,,,,,,,,,,,,,,,,,,,,,,,
